,fav_recovery,fav_recovery,fav_recovery,fav_stress,fav_stress,fav_stress,pval.stress,padj.sterss
isogroupisogroup68924,1.06300253960173,1.49958754996011,0.268737065502116,0.77747002262739,0.380038398621156,0.904401843223936,0.776674284940966,NA
isogroupisogroup68933,-1.50892491012704,-1.26777995740067,-1.45783956618913,-1.44101413634537,-1.32448192021219,-0.583095745897958,0.568500705052215,NA
isogroupisogroup68946,0.221952060988411,-0.258512949465338,0.419040200316127,-0.367930626946791,-0.323074107641958,-0.255047426051846,0.510669284352946,NA
isogroupisogroup68949,-1.79322272649007,-1.72934719906298,-1.78079914759763,-1.68442575536116,-1.74454384330817,-1.72854514666924,0.617943351983417,NA
isogroupisogroup68951,-1.08812015776033,-1.18050149150095,-1.29184588098628,-1.28952752190833,-0.996523589390574,-1.17856381812768,0.918503412303088,NA
isogroupisogroup68957,2.95331349947369,2.24447541193772,2.79917241198126,1.3790801053253,3.6781255035271,4.6436409346677,0.39234358587528,0.995310922565357
isogroupisogroup68961,-1.42619218266956,-1.50806509655876,-1.56767539179352,-1.56185523129973,-1.52567135785367,-1.50713586877739,0.871855665695249,NA
isogroupisogroup68966,-1.23068867838935,-1.17843569786255,-1.2684992407372,-0.960446976788598,-1.20836048310224,-1.17685631985999,0.719963047658273,NA
isogroupisogroup68972,-1.90616005044584,-1.5314623603526,-1.86210730030602,-1.85047558108939,-1.77816131131213,-1.74111772725489,0.93641565990964,NA
isogroupisogroup68993,-0.851223630447271,-0.697015291353751,-0.820010719501766,-0.242721148226045,-0.433012896250929,-0.694234792143791,0.400969037069067,NA
isogroupisogroup68994,0.532312293175427,0.184376691664049,0.0453349540040005,1.12769869866502,0.139594531470155,1.00469338445833,0.457059189172801,NA
isogroupisogroup69001,0,0,0,0,0,0,NA,NA
isogroupisogroup69007,0,0,0,0,0,0,NA,NA
isogroupisogroup69011,-1.79322272649007,-1.72934719906298,-1.78079914759763,-1.68442575536116,-1.74454384330817,-1.72854514666924,0.617943351983417,NA
isogroupisogroup69013,2.15104299043706,2.95441277119386,2.44590065916965,2.89268591125151,2.87892814864122,3.29264928521948,0.408177789608364,NA
isogroupisogroup69016,1.00106996859775,0.972170526577143,0.971862490473551,1.15618113056975,0.862274419082289,0.552945510597739,0.759764637038024,NA
isogroupisogroup69020,-1.29571926623215,-1.41595059533744,-1.48570916159355,-1.47889815604781,-1.43655420986789,-1.41486317247703,0.850951488716077,NA
isogroupisogroup69026,-0.0142693553643593,-0.222725676693804,-0.404749837690655,-0.392090981972597,1.31165139748181,-0.218216049788509,0.659495900213002,NA
isogroupisogroup69027,-1.50892491012704,-1.26777995740067,-1.45783956618913,-1.44101413634537,-1.32448192021219,-0.583095745897958,0.568500705052215,NA
isogroupisogroup69028,0.378443612556796,-0.0417460467804778,1.29565350310448,-0.178474134336181,-0.102096953622794,-0.0373880558752348,0.373920861620508,NA
isogroupisogroup69029,-1.79322272649007,-1.72934719906298,-1.78079914759763,-1.68442575536116,-1.74454384330817,-1.72854514666924,0.617943351983417,NA
isogroupisogroup69033,0,0,0,0,0,0,NA,NA
isogroupisogroup69045,1.51257704165316,1.29079663294371,1.10009604250684,2.14458497029696,1.16531858053678,0.853834871761825,0.94153577863401,NA
isogroupisogroup69050,2.72958568154644,2.75855799568249,3.43870995355853,3.23562220972467,2.72612454844704,1.80881592817278,0.564487330113459,NA
isogroupisogroup69057,-0.734422404374317,-0.860279128153599,-0.957025023966418,-0.620600747900121,-0.89929006396273,-0.858220198962212,0.870347530383939,NA
isogroupisogroup6906,0.78991292752003,0.829760951431587,0.685175601637005,0.72320834643074,0.99336568975064,0.404384817187888,0.845398105871512,NA
isogroupisogroup69063,-0.783669195806009,-0.522988530921581,1.00351154441043,-0.659667525962942,-0.579934617785587,-0.518219924326466,0.7691842517462,NA
isogroupisogroup69076,6.91537352400395,6.87590060585383,7.47961500551443,7.07612214835401,6.87320509693423,7.01286845758238,0.80858351273312,0.995310922565357
isogroupisogroup6908,0,0,0,0,0,0,NA,NA
isogroupisogroup69081,0,0,0,0,0,0,NA,NA
isogroupisogroup69086,2.2998210683014,2.99415475397027,1.24019891595174,2.38077241864408,2.88709666465091,3.16412190185872,0.353729835199843,NA
isogroupisogroup69094,1.79582932472065,1.97630639006172,2.3264521358602,2.40611474155426,1.52423458507385,1.24182522023967,0.512422867760057,NA
isogroupisogroup69106,-1.71142738440145,-1.73174529550965,-1.76942781966592,-1.76574861731444,-1.74287505697005,-1.73115788610025,0.929989321718381,NA
isogroupisogroup69111,0.167911148216714,-0.216205745443855,0.325028200839252,-0.0906776046637958,-0.2748962157275,-0.212834269617902,0.673301666973083,NA
isogroupisogroup69124,-0.475697301919548,-0.36779068700057,-0.595034470463782,-0.807521123174964,-0.74153539748972,-0.685414998334782,0.561678717342195,NA
isogroupisogroup69135,3.96094289444103,3.38694494536511,3.9387487111978,4.80760789345994,4.40811606209174,4.14664014825388,0.216934083671593,0.995310922565357
isogroupisogroup69140,-1.79322272649007,-1.72934719906298,-1.78079914759763,-1.68442575536116,-1.74454384330817,-1.72854514666924,0.617943351983417,NA
isogroupisogroup69144,0,0,0,0,0,0,NA,NA
isogroupisogroup69148,-1.24866971714364,-1.29323359384691,-1.40529248166077,-1.39859771622475,-1.12041224183456,-1.29141342235737,0.909441074464396,NA
isogroupisogroup69149,-0.225066715762937,0.350874791562471,-0.545603327667514,-0.271298536630626,-0.47456923145865,-0.403535340682207,0.820122346439613,NA
isogroupisogroup69154,-0.786623603114245,-0.775938313257719,-0.280784376674306,-0.884010491530643,-0.822096804550518,-0.773502148546929,0.687380596888658,NA
isogroupisogroup69161,1.16705830919994,0.920686241429988,1.28011697861511,0.807393990710175,0.443891318331662,0.491702255076523,0.347611299218792,NA
isogroupisogroup69167,0,0,0,0,0,0,NA,NA
isogroupisogroup69170,0,0,0,0,0,0,NA,NA
isogroupisogroup69178,0,0,0,0,0,0,NA,NA
isogroupisogroup69182,3.42675024783314,2.81381880560955,4.01456484540392,2.89059617762896,4.30420294321709,2.82509176865044,0.790200477508293,NA
isogroupisogroup6919,0.0815127944844132,-0.315048298244356,0.354080965304308,-0.424679085278104,-0.378408758781633,-0.311704243581884,0.526575775813531,NA
isogroupisogroup69193,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup69199,0,0,0,0,0,0,NA,NA
isogroupisogroup69203,2.05276194021188,2.42460135568431,1.08299327051908,3.10647286857273,1.97742443875796,2.43612236485684,0.243801475961627,NA
isogroupisogroup69205,3.01771411445457,3.44974808767604,3.80896992786068,4.16528610498762,3.03414179216049,3.09388265547273,0.988193442388775,NA
isogroupisogroup69209,2.20548672688964,1.0522012865674,0.777830022409803,2.54697153760673,2.4307968100063,1.05672973881495,0.287308105271879,NA
isogroupisogroup69213,0,0,0,0,0,0,NA,NA
isogroupisogroup6923,-1.06640546494982,-1.00614845390214,-0.668134362820816,-1.10469814695751,-1.04283598857175,-1.00421214977294,0.775313887283792,NA
isogroupisogroup69241,1.67942912410813,0.989658747514003,1.63846252447186,1.26260758159295,1.78559769398903,1.73835963169431,0.735488909902154,NA
isogroupisogroup6925,0,0,0,0,0,0,NA,NA
isogroupisogroup69252,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup69258,-1.41680513286382,-0.984808895965306,-1.39058579586458,-1.13138940477325,-1.29248908125952,-1.24628873560599,0.721176900163825,NA
isogroupisogroup69260,2.85514922049564,2.46298926317495,2.16784671417121,2.58796605476139,2.67789170115304,3.38257281387071,0.555272964266346,NA
isogroupisogroup69265,-0.254142521310389,-0.304352332873687,0.106002628051528,-0.183066398746298,-0.0230632782603594,-0.301135413285809,0.995599660156024,NA
isogroupisogroup6927,3.15517984288557,2.59253334070636,4.11585561580891,2.80117636921065,3.11003054873,1.89132455293063,0.359427568769412,NA
isogroupisogroup69270,1.64531748559181,1.689709303257,1.81576824632613,0.706172517126537,0.838406503186638,1.95990428477996,0.201842668617544,NA
isogroupisogroup69280,-1.63453201544478,-1.33048146133505,-1.68176960952148,-1.66941168532517,-1.59258260721775,-1.5532262751732,0.868156824695766,NA
isogroupisogroup69283,2.6848190509678,3.03161316785475,3.1018779705918,2.80398490872251,2.21531433715622,1.69258290154689,0.245000664868905,NA
isogroupisogroup6930,4.30813556467189,5.57236742957816,4.87545044649001,3.94129433612733,3.95212975293509,3.87297672926242,0.0729656665535108,0.860822742240483
isogroupisogroup69302,-1.42619218266956,-1.50806509655876,-1.56767539179352,-1.56185523129973,-1.52567135785367,-1.50713586877739,0.871855665695249,NA
isogroupisogroup6932,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup69325,0,0,0,0,0,0,NA,NA
isogroupisogroup69330,-1.79322272649007,-1.72934719906298,-1.78079914759763,-1.68442575536116,-1.74454384330817,-1.72854514666924,0.617943351983417,NA
isogroupisogroup69333,-1.71142738440145,-1.73174529550965,-1.76942781966592,-1.76574861731444,-1.74287505697005,-1.73115788610025,0.929989321718381,NA
isogroupisogroup69346,0,0,0,0,0,0,NA,NA
isogroupisogroup69360,-1.87817109684563,-1.87821838813866,-1.90403160528056,-1.90151128448639,-1.88584247797201,-1.87781600196694,0.975296330132569,NA
isogroupisogroup69387,3.12335052334328,2.33345572559054,3.83686422497698,2.74372870305837,3.83767052671729,2.34278043310868,0.788340948027937,NA
isogroupisogroup69390,-0.631510266939942,-0.801373464265128,-0.899467610807096,-0.556120738535512,-0.842423151164737,-0.799206933344967,0.889446401875004,NA
isogroupisogroup69399,0,0,0,0,0,0,NA,NA
isogroupisogroup69404,0,0,0,0,0,0,NA,NA
isogroupisogroup69413,0.518765227815086,1.87809093424621,0.0962165806758901,1.04271981045959,0.229051928832335,0.291750683233106,0.942059571638926,NA
isogroupisogroup69420,-0.772483576472083,0.0919759778491572,-0.81699464066827,-0.530106295452578,-0.727916794526278,-0.661633487683226,0.954242786548349,NA
isogroupisogroup69425,0,0,0,0,0,0,NA,NA
isogroupisogroup69439,0,0,0,0,0,0,NA,NA
isogroupisogroup69443,0,0,0,0,0,0,NA,NA
isogroupisogroup6945,-1.78593772455039,-1.72844752674464,-1.69229194460867,-1.77052107871656,-1.74221878709172,-1.72772070362844,0.954303323101556,NA
isogroupisogroup69457,-1.42619218266956,-1.50806509655876,-1.56767539179352,-1.56185523129973,-1.52567135785367,-1.50713586877739,0.871855665695249,NA
isogroupisogroup69470,-0.369797157105408,-0.163733968260651,-0.300100410195267,0.369892361083613,0.469529351984862,0.284542842181391,0.166423253391708,NA
isogroupisogroup69479,-1.19609352680641,-0.389401836645062,-1.25645703291612,-1.25059034822888,-1.13841900694262,-1.07786555824505,0.82470959122045,NA
isogroupisogroup69488,4.67146787269359,5.22650714108256,5.37597986066418,4.64181527474687,4.73115553208562,4.52893825200956,0.387668856831706,0.995310922565357
isogroupisogroup6950,-1.38799358624346,-1.29155085399808,-1.37921384105176,-1.0794991235938,-1.3189386738943,-1.29010537260413,0.592538503550365,NA
isogroupisogroup69502,-0.533295656742334,-0.521942907051718,-0.428897794472084,0.0522760473477493,-0.577089548221093,-0.519032363457837,0.899839002978443,NA
isogroupisogroup69505,0,0,0,0,0,0,NA,NA
isogroupisogroup6951,1.76670149064225,1.9820450674162,1.86988255765644,2.24400023505169,2.21548419220675,1.25325185799933,0.911527073463858,NA
isogroupisogroup69513,0,0,0,0,0,0,NA,NA
isogroupisogroup69519,0.349342724659648,0.56292613418799,0.00347683500342066,0.634471176774251,0.738266443066001,0.122396818845161,0.707878770744672,NA
isogroupisogroup69547,1.82531443443886,2.59942391486316,2.12884344918818,1.95421220298359,2.53530782449206,1.84156414330659,0.881435741037902,NA
isogroupisogroup69551,-1.71142738440145,-1.73174529550965,-1.76942781966592,-1.76574861731444,-1.74287505697005,-1.73115788610025,0.929989321718381,NA
isogroupisogroup69558,-1.87817109684563,-1.87821838813866,-1.90403160528056,-1.90151128448639,-1.88584247797201,-1.87781600196694,0.975296330132569,NA
isogroupisogroup69562,2.10108546418221,1.06027345565445,1.92866615791741,1.65174031781989,0.98749180654219,2.07985217088745,0.867976490470318,NA
isogroupisogroup69563,-0.16457357376044,0.0695485886198779,0.401666095762573,0.623825591121854,1.16588138499346,0.0740108205056936,0.254659724222026,NA
isogroupisogroup6957,2.3926018614493,1.19858862381316,1.84077174070469,1.90716118296312,2.49581981194697,1.20291737342211,0.88768946461945,NA
isogroupisogroup69574,0.112479315242646,0.90410309056288,-0.0702575807547485,0.229521842510165,0.986818109832353,0.0799064491717559,0.799521694503893,NA
isogroupisogroup6958,0,0,0,0,0,0,NA,NA
isogroupisogroup69588,-1.79322272649007,-1.72934719906298,-1.78079914759763,-1.68442575536116,-1.74454384330817,-1.72854514666924,0.617943351983417,NA
isogroupisogroup69595,-0.94325386851915,-0.88422174441331,-0.812823632555952,-0.643594623605909,-0.922794985337507,-0.882185915994997,0.903497062184244,NA
isogroupisogroup69597,3.50569153088434,3.31755528531867,3.87704652588431,3.97816293136864,3.22881674399188,3.13437864734929,0.861523250467526,NA
isogroupisogroup69603,-0.0995351500331053,0.0682329267836981,-0.443604722980433,0.162050789475194,-0.387670792175282,-0.319213639562437,0.987651861348376,NA
isogroupisogroup69607,0,0,0,0,0,0,NA,NA
isogroupisogroup69614,-1.71142738440145,-1.73174529550965,-1.76942781966592,-1.76574861731444,-1.74287505697005,-1.73115788610025,0.929989321718381,NA
isogroupisogroup69625,0,0,0,0,0,0,NA,NA
isogroupisogroup69639,0,0,0,0,0,0,NA,NA
isogroupisogroup69640,-1.87817109684563,-1.87821838813866,-1.90403160528056,-1.90151128448639,-1.88584247797201,-1.87781600196694,0.975296330132569,NA
isogroupisogroup69644,-1.56460550263632,-1.61260764830999,-1.66154011628781,-1.65676250504018,-1.62706014873176,-1.61184487053013,0.897351533862759,NA
isogroupisogroup69645,-0.452989222488445,1.61686627755151,-0.602240223694255,-0.584998631318175,-0.460903311038127,-0.362110016931007,0.542280744620406,NA
isogroupisogroup69649,-0.634589206937206,-0.742096443567231,-0.868179504967245,-0.864092426042777,-0.197977616877666,-0.739341441895068,0.813083082120906,NA
isogroupisogroup69651,0.349384187124297,0.0662505014661684,0.185606151496621,0.41205084600597,0.903493890544988,0.0703726627179168,0.731746009919643,NA
isogroupisogroup69666,1.30794193736641,1.048429993083,1.58335734647151,1.64365228601239,1.864448538765,2.28168910864208,0.300208278738699,NA
isogroupisogroup6967,0.337115181671121,0.725127798314893,1.01020210549894,2.3127257095818,0.638731220171308,2.67705029322408,0.0719526415474571,NA
isogroupisogroup69678,-1.87817109684563,-1.87821838813866,-1.90403160528056,-1.90151128448639,-1.88584247797201,-1.87781600196694,0.975296330132569,NA
isogroupisogroup69691,0,0,0,0,0,0,NA,NA
isogroupisogroup69711,0.909583279574987,1.25921033923817,0.00367831917670908,0.0162006452974527,0.521386112254693,0.155699896620872,0.488490087867859,NA
isogroupisogroup69712,4.52306475143717,5.37170571764475,5.01309099881124,4.71108101113709,4.67557970799083,4.94321769966941,0.727537199421968,0.995310922565357
isogroupisogroup69714,0.762891767092996,1.14165097141338,0.465020668065304,1.4763315426172,1.01278356328243,1.98225103680435,0.234894845175609,NA
isogroupisogroup69718,-0.732251124036391,-1.05847991263116,-1.15264374430526,-1.15093890297563,-1.09208649345774,-1.05670621587533,0.815536908604988,NA
isogroupisogroup69719,2.09094526688163,1.78136973287545,4.0226148419868,1.276539125938,1.18653999506218,2.42996059335819,0.10049127826884,NA
isogroupisogroup69724,0,0,0,0,0,0,NA,NA
isogroupisogroup6973,6.9429660020146,6.75217809878373,7.39837207554415,6.95090115786306,7.08896550094124,7.64268982108939,0.615344357418,0.995310922565357
isogroupisogroup69739,-0.172097810197659,-0.352697864856608,-0.485714372954246,-0.478869666774249,0.254425859858234,0.0631045957808825,0.566735065109633,NA
isogroupisogroup69741,3.17502995574829,2.6860403234106,3.6832089264227,3.86378658483521,3.3165203703632,1.9933499524588,0.899954014165387,NA
isogroupisogroup69742,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup69755,2.42332316250319,2.10439934691435,1.78091160188853,3.7711357503971,3.31508979682633,2.43692558864101,0.0893915698423352,NA
isogroupisogroup69761,0.575864419701075,0.594596816968636,0.0116557626085251,0.28713516225032,1.003162028989,0.140987552861844,0.869657633720409,NA
isogroupisogroup69764,-0.755073144256242,-0.690626812300287,-0.458808776228222,-0.429320590910008,-0.736572190810019,-0.688201895310707,0.995943117505792,NA
isogroupisogroup69768,2.25904531378145,1.83887833179534,2.88426858635028,1.41169509782698,1.9744874138031,2.63243212098449,0.58733810275034,NA
isogroupisogroup69776,-1.4225635466271,-1.41572281340197,-1.52461250262215,-1.51398085812376,-1.25455706028144,-1.41402539982719,0.867795604342194,NA
isogroupisogroup69783,0,0,0,0,0,0,NA,NA
isogroupisogroup69800,0,0,0,0,0,0,NA,NA
isogroupisogroup6981,4.08712268440791,2.59712898773645,2.10196709021563,3.77794511947765,3.36980613936758,1.87198470004701,0.901820203038541,NA
isogroupisogroup69813,-1.79322272649007,-1.72934719906298,-1.78079914759763,-1.68442575536116,-1.74454384330817,-1.72854514666924,0.617943351983417,NA
isogroupisogroup69815,3.48070440514376,3.33338347439795,5.21989618233448,4.0056197102232,4.50206160280713,3.54272400426031,0.859421244420524,0.995310922565357
isogroupisogroup69823,-1.71142738440145,-1.73174529550965,-1.76942781966592,-1.76574861731444,-1.74287505697005,-1.73115788610025,0.929989321718381,NA
isogroupisogroup69829,-0.0110443633690598,0.249672441713519,-0.340382280283057,-0.331502744761432,0.681565943726235,-0.193926987660548,0.987589041811127,NA
isogroupisogroup69831,1.27939432521619,0.637493535249172,0.710466494274006,0.961945710808654,0.973746782107293,1.92282376284825,0.479363007397386,NA
isogroupisogroup69835,0.774890286380147,1.69856942601557,0.676197152058441,0.711086772160287,1.86898173076589,0.606500764079054,0.888817071595696,NA
isogroupisogroup69844,0.592390101569614,1.86416065943643,0.407373021801908,0.680874297886533,0.242161792388599,0.302711428753676,0.464040125690546,NA
isogroupisogroup69848,-1.01280935485497,-1.12008500172051,-1.20449240682717,-1.04599832512238,-1.14943323543881,-1.11853605310225,0.942360492491541,NA
isogroupisogroup69852,0.527068372634001,0.304483901267447,0.139625346892301,1.14930637575232,1.58307493235252,0.307269981383077,0.318057588401863,NA
isogroupisogroup69856,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup69862,-1.17184693113317,-1.23837696991315,-1.18293851288396,-1.31623024783222,-1.2639921322378,-1.23702504629588,0.751469573976775,NA
isogroupisogroup69867,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup69875,0,0,0,0,0,0,NA,NA
isogroupisogroup69877,-1.78593772455039,-1.72844752674464,-1.69229194460867,-1.77052107871656,-1.74221878709172,-1.72772070362844,0.954303323101556,NA
isogroupisogroup69881,0,0,0,0,0,0,NA,NA
isogroupisogroup69889,-1.28207206624494,-1.23317553146627,-1.05058804404006,-1.31715977876745,-1.26087036981948,-1.23171384617333,0.819532653884087,NA
isogroupisogroup69902,0,0,0,0,0,0,NA,NA
isogroupisogroup69906,1.27804608244588,0.728004815620454,0.790058818386787,1.04185720922078,1.35258930495587,2.00697397701629,0.346597941479856,NA
isogroupisogroup69907,0.856930920310448,0.135839952708581,0.584639920422431,0.279658750388252,0.460655005695355,0.139903681154153,0.736915520639239,NA
isogroupisogroup69909,2.86713642820462,2.94764977873797,2.20395874015879,2.71781797609064,2.52949504117134,3.28401334517304,0.807156721449511,NA
isogroupisogroup69920,-1.71142738440145,-1.73174529550965,-1.76942781966592,-1.76574861731444,-1.74287505697005,-1.73115788610025,0.929989321718381,NA
isogroupisogroup69925,-0.165196233556453,0.901208614714475,0.73177105440529,-0.0577175388600031,0.743468227004459,0.0795152351522233,0.840201758829896,NA
isogroupisogroup69936,-1.79322272649007,-1.72934719906298,-1.78079914759763,-1.68442575536116,-1.74454384330817,-1.72854514666924,0.617943351983417,NA
isogroupisogroup69937,0.113046725764461,1.01052870962847,0.0485517387176233,0.0772672240963795,-0.135548987195663,-0.0693276518450415,0.507632583950202,NA
isogroupisogroup69948,-1.87817109684563,-1.87821838813866,-1.90403160528056,-1.90151128448639,-1.88584247797201,-1.87781600196694,0.975296330132569,NA
isogroupisogroup69957,-0.00279174391869058,0.0228451454511951,0.149441876998065,-0.214946536815068,-0.0611307980060992,2.49936348353409,0.788940536141483,NA
isogroupisogroup69964,2.1371514280995,3.08230388894083,2.01523658686215,2.31094855945672,1.96446501984262,1.40171176943518,0.348994720329524,NA
isogroupisogroup69967,2.45915004007917,2.39743272258896,1.95393248732383,3.39856332010587,3.16480196573135,2.09154407576124,0.374317467859928,NA
isogroupisogroup6997,-1.13785710193442,-1.13067671131118,-0.9409417460446,-1.21753490179359,-1.16089467135308,-1.1290818600536,0.75745060166341,NA
isogroupisogroup69971,0,0,0,0,0,0,NA,NA
isogroupisogroup69975,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup69976,-1.42102915625244,-1.41262593469445,-1.54728215479888,-1.534569445169,-1.45253974638078,-1.1705901865289,0.903808143564972,NA
isogroupisogroup69982,-1.42332600628189,-1.41875763097439,-1.49079264970481,-1.35586560976592,-1.44003360951395,-1.41763472191359,0.849037427384212,NA
isogroupisogroup69983,0,0,0,0,0,0,NA,NA
isogroupisogroup69996,-1.43446270473255,-1.43022770869605,-1.3807077479793,-1.49129579799197,-1.45021614602015,-1.42917275381626,0.823867420116186,NA
isogroupisogroup70001,-1.78593772455039,-1.72844752674464,-1.69229194460867,-1.77052107871656,-1.74221878709172,-1.72772070362844,0.954303323101556,NA
isogroupisogroup70017,0,0,0,0,0,0,NA,NA
isogroupisogroup70019,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup70026,0,0,0,0,0,0,NA,NA
isogroupisogroup7003,0,0,0,0,0,0,NA,NA
isogroupisogroup70049,-1.42186231147669,-1.17616935329445,-1.54719134931147,-1.5341870639081,-1.45303121321778,-1.41145845605597,0.805935415635775,NA
isogroupisogroup7005,0.426874405019842,1.26923333188269,0.312348789836517,0.341828604926002,0.549916089579173,0.195208879579295,0.644434199395426,NA
isogroupisogroup70056,4.20569709356201,2.29982943100865,5.28122946985598,4.17877725817068,3.70891371043067,2.9914451893269,0.890344836940252,0.995310922565357
isogroupisogroup70063,2.93053453504493,3.86286882120956,3.18522226040845,3.07512939453056,2.99079479237366,1.92150375684033,0.259078082125824,NA
isogroupisogroup70067,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup70076,0.321861951271158,0.092276920464453,1.01247509438536,0.238259904322963,0.426398657307604,0.096428946751056,0.815338932680149,NA
isogroupisogroup7009,0,0,0,0,0,0,NA,NA
isogroupisogroup70092,2.2802842308227,2.14836924325566,3.33263066577282,2.08241246944727,1.6690196482021,1.38847475367015,0.201976475902081,NA
isogroupisogroup70101,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup70102,-0.336302649174076,-0.317240104970678,0.596039459580253,-0.183240569548058,-0.384869382116333,-0.313670749608662,0.743723632150463,NA
isogroupisogroup70108,0,0,0,0,0,0,NA,NA
isogroupisogroup70111,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup70112,-0.894349687357959,-1.04285894495357,-1.13080995646409,-0.965089049003543,-1.07465638422081,-1.0411807315357,0.960941607289757,NA
isogroupisogroup70117,1.01031337120302,2.08041315208663,1.72388784401681,2.10691646884314,1.88071532236831,1.06368379965941,0.969874684021276,NA
isogroupisogroup70120,-0.820020284149455,-0.679384736298085,-0.16788201113332,-0.572020026347353,-0.72937792646259,-0.676746182865174,0.969778820725797,NA
isogroupisogroup70121,-1.87817109684563,-1.87821838813866,-1.90403160528056,-1.90151128448639,-1.88584247797201,-1.87781600196694,0.975296330132569,NA
isogroupisogroup7014,1.88716401279933,3.42061708308148,2.69075582595112,2.60260995894387,2.89912357560583,1.62704993930996,0.594106486883063,NA
isogroupisogroup70144,2.88053926675497,2.20119776516876,2.79736722189554,2.95480675984899,2.70994664309825,2.95286167676927,0.665865380651036,NA
isogroupisogroup70145,4.87849214438104,2.69544679456317,4.82438139623304,4.9127072611112,4.87169852462959,4.65942262047816,0.279691587640819,0.995310922565357
isogroupisogroup70151,-0.705521775456545,-0.684849046381457,-0.833173702235145,-0.827266420287245,0.159714027498169,-0.681621186767695,0.736395719373657,NA
isogroupisogroup7016,0.772092852706642,0.960591620819703,0.0324682694549997,0.312465890679469,0.120188321765701,0.63117290228552,0.671608939114426,NA
isogroupisogroup70160,6.4771047071858,6.37540232080872,6.06941346487823,5.51534696325621,6.07144726352284,5.06115191067827,0.0897420402107433,0.890905205149176
isogroupisogroup70173,-1.24866971714364,-1.29323359384691,-1.40529248166077,-1.39859771622475,-1.12041224183456,-1.29141342235737,0.909441074464396,NA
isogroupisogroup70177,0,0,0,0,0,0,NA,NA
isogroupisogroup70181,0,0,0,0,0,0,NA,NA
isogroupisogroup70183,0.0125197264483835,-0.234258312723049,-0.375239151469835,0.897330613330089,-0.305916316957019,-0.23033178965757,0.717617644362254,NA
isogroupisogroup70190,0,0,0,0,0,0,NA,NA
isogroupisogroup70194,0,0,0,0,0,0,NA,NA
isogroupisogroup70196,-1.23775978184033,-1.04348210479851,-1.42929395304038,-1.419808550646,-1.33450245559928,-1.29080370136735,0.767478909592574,NA
isogroupisogroup70197,-0.20871941345976,0.133157801873115,-0.154687844499531,-0.131688217125164,0.0369550159584612,-0.25827709489976,0.937617980387848,NA
isogroupisogroup70204,4.10252349375272,3.55344533739318,3.96663204024081,4.84443869994838,4.77643890451639,3.14295609231069,0.537502022517968,0.995310922565357
isogroupisogroup70208,-1.79322272649007,-1.72934719906298,-1.78079914759763,-1.68442575536116,-1.74454384330817,-1.72854514666924,0.617943351983417,NA
isogroupisogroup7021,3.62653278205945,3.19675336344531,4.41337395499187,3.83124064917907,3.77028946048897,3.20923346451326,0.872818538608101,0.995310922565357
isogroupisogroup70213,-1.87817109684563,-1.87821838813866,-1.90403160528056,-1.90151128448639,-1.88584247797201,-1.87781600196694,0.975296330132569,NA
isogroupisogroup70215,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup7022,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup70222,3.71540030558638,4.79742732643713,5.00520027243021,4.12766746413377,3.6051700135892,3.39209634009765,0.190118390883591,0.995310922565357
isogroupisogroup70223,-1.40048917425513,-1.22628862639778,-1.37214047958343,-1.36513057874899,-0.725378359835253,-1.22389012340153,0.576107043917098,NA
isogroupisogroup70226,3.5785100335432,3.6263483214268,4.2515232938216,3.26111579093225,4.6373913405822,3.64051385611655,0.974345255951993,0.999040261475886
isogroupisogroup70234,0.530878775244859,0.646275886898264,0.510272425805226,0.974504556404651,0.170478651330945,0.210676587193577,0.689322969852277,NA
